Country/Region,date,confirmed_so_far,rank,Continent
Cuba,09/14/20,4726,118.0,North America
Cyprus,09/14/20,1534,145.0,Europe
Czechia,09/14/20,37222,65.0,
Denmark,09/14/20,20674,78.0,Europe
Djibouti,09/14/20,5396,110.0,Africa
Dominica,09/14/20,24,175.0,North America
Dominican Republic,09/14/20,104110,32.0,North America
Ecuador,09/14/20,118911,30.0,South America
Egypt,09/14/20,101177,34.0,Africa
El Salvador,09/14/20,27009,72.0,North America
Equatorial Guinea,09/14/20,5000,112.0,Africa
Estonia,09/14/20,2698,131.0,Europe
Eswatini,09/14/20,5104,111.0,
Ethiopia,09/14/20,64786,48.0,Africa
Fiji,09/14/20,32,172.0,Oceania
Finland,09/14/20,8627,100.0,Europe
France,09/14/20,427915,12.0,Europe
Gabon,09/14/20,8654,99.0,Africa
Georgia,09/14/20,2392,135.0,Europe
Germany,09/14/20,263222,22.0,Europe
Ghana,09/14/20,45601,60.0,Africa
Greece,09/14/20,13420,89.0,Europe
Grenada,09/14/20,24,176.0,North America
Guatemala,09/14/20,82172,42.0,North America
Guinea,09/14/20,10061,94.0,Africa
Guinea-Bissau,09/14/20,2275,136.0,Africa
Guyana,09/14/20,1884,140.0,South America
Haiti,09/14/20,8478,101.0,North America
Holy See,09/14/20,12,177.0,
Honduras,09/14/20,68620,47.0,North America
Hungary,09/14/20,13153,90.0,Europe
Iceland,09/14/20,2168,138.0,Europe
India,09/14/20,4930236,2.0,Asia
Indonesia,09/14/20,221523,23.0,Asia
Iran,09/14/20,404648,13.0,Asia
Iraq,09/14/20,294478,18.0,Asia
Ireland,09/14/20,31192,70.0,Europe
Israel,09/14/20,161025,24.0,Asia
Italy,09/14/20,288761,20.0,Europe
Jamaica,09/14/20,3933,121.0,North America
Japan,09/14/20,75914,44.0,Asia
Jordan,09/14/20,3528,123.0,Asia
Kazakhstan,09/14/20,136513,27.0,Asia
Kenya,09/14/20,36205,66.0,Africa
Kiribati,09/14/20,0,178.0,Oceania
"Korea, South",09/14/20,22391,77.0,Asia
Kosovo,09/14/20,14692,84.0,
Kuwait,09/14/20,95472,35.0,Asia
Kyrgyzstan,09/14/20,44928,61.0,Asia
Latvia,09/14/20,1477,147.0,Europe
Lebanon,09/14/20,25401,74.0,Asia
Lesotho,09/14/20,1245,150.0,Africa
Liberia,09/14/20,1321,149.0,Africa
Libya,09/14/20,23515,76.0,Africa
Liechtenstein,09/14/20,111,169.0,Europe
Lithuania,09/14/20,3381,127.0,Europe
Luxembourg,09/14/20,7244,105.0,Europe
Madagascar,09/14/20,15769,83.0,Africa
Malawi,09/14/20,5697,107.0,Africa
Malaysia,09/14/20,9946,95.0,Asia
Maldives,09/14/20,9243,97.0,Asia
Mali,09/14/20,2935,130.0,Africa
Malta,09/14/20,2405,134.0,Europe
Marshall Islands,09/14/20,0,179.0,Oceania
Mauritania,09/14/20,7295,104.0,Africa
Mauritius,09/14/20,361,161.0,Africa
Mexico,09/14/20,671716,7.0,North America
Moldova,09/14/20,43207,62.0,Europe
Monaco,09/14/20,177,166.0,Europe
Mongolia,09/14/20,311,162.0,Asia
Montenegro,09/14/20,6900,106.0,Europe
Morocco,09/14/20,88203,39.0,Africa
Mozambique,09/14/20,5482,109.0,Africa
Namibia,09/14/20,9818,96.0,Africa
Nepal,09/14/20,55329,55.0,Asia
Netherlands,09/14/20,87194,40.0,Europe
New Zealand,09/14/20,1801,142.0,Oceania
Nicaragua,09/14/20,4818,116.0,North America
Niger,09/14/20,1180,151.0,Africa
Nigeria,09/14/20,56388,54.0,Africa
North Macedonia,09/14/20,15827,82.0,
Norway,09/14/20,12276,91.0,Europe
Oman,09/14/20,90222,37.0,Asia
Pakistan,09/14/20,302424,17.0,Asia
Palau,09/14/20,0,180.0,Oceania
Panama,09/14/20,102204,33.0,North America
Papua New Guinea,09/14/20,511,156.0,Oceania
Paraguay,09/14/20,28367,71.0,South America
Peru,09/14/20,729619,5.0,South America
Philippines,09/14/20,265888,21.0,Asia
Poland,09/14/20,74529,45.0,Europe
Portugal,09/14/20,64596,49.0,Europe
Qatar,09/14/20,121975,29.0,Asia
Romania,09/14/20,104187,31.0,Europe
Russia,09/14/20,1064438,4.0,Asia
Rwanda,09/14/20,4602,120.0,Africa
Saint Lucia,09/14/20,27,173.0,North America
Saint Vincent and the Grenadines,09/14/20,64,171.0,North America
Samoa,09/14/20,0,181.0,Oceania
San Marino,09/14/20,722,155.0,Europe
Sao Tome and Principe,09/14/20,906,154.0,Africa
Saudi Arabia,09/14/20,326258,16.0,Asia
Senegal,09/14/20,14306,85.0,Africa
Serbia,09/14/20,32437,68.0,Europe
Seychelles,09/14/20,140,168.0,Africa
Sierra Leone,09/14/20,2111,139.0,Africa
Singapore,09/14/20,57454,52.0,Asia
Slovakia,09/14/20,5580,108.0,Europe
Slovenia,09/14/20,3749,122.0,Europe
Solomon Islands,09/14/20,0,182.0,Oceania
Somalia,09/14/20,3389,126.0,Africa
South Africa,09/14/20,650749,8.0,Africa
South Sudan,09/14/20,2587,132.0,Africa
Spain,09/14/20,593730,9.0,Europe
Sri Lanka,09/14/20,3262,128.0,Asia
Sudan,09/14/20,13532,88.0,Africa
Suriname,09/14/20,4611,119.0,South America
Sweden,09/14/20,86505,41.0,Europe
Switzerland,09/14/20,47436,58.0,Europe
Taiwan*,09/14/20,499,158.0,
Tajikistan,09/14/20,9088,98.0,Asia
Tanzania,09/14/20,509,157.0,Africa
Thailand,09/14/20,3475,124.0,Asia
Timor-Leste,09/14/20,27,174.0,
Togo,09/14/20,1578,144.0,Africa
Trinidad and Tobago,09/14/20,3141,129.0,North America
Tunisia,09/14/20,7382,103.0,Africa
Turkey,09/14/20,292878,19.0,Asia
US,09/14/20,6557428,1.0,North America
Uganda,09/14/20,4978,113.0,Africa
Ukraine,09/14/20,160679,25.0,Europe
United Arab Emirates,09/14/20,80266,43.0,Asia
United Kingdom,09/14/20,373557,14.0,Europe
Uruguay,09/14/20,1812,141.0,South America
Uzbekistan,09/14/20,47836,57.0,Asia
Vanuatu,09/14/20,0,183.0,Oceania
Venezuela,09/14/20,61569,50.0,South America
Vietnam,09/14/20,1063,153.0,Asia
West Bank and Gaza,09/14/20,31362,69.0,
Zambia,09/14/20,13720,86.0,Africa
Zimbabwe,09/14/20,7531,102.0,Africa
Afghanistan,09/15/20,38815,64.0,Asia
Albania,09/15/20,11672,92.0,Europe
Algeria,09/15/20,48734,56.0,Africa
Andorra,09/15/20,1438,148.0,Europe
Angola,09/15/20,3569,124.0,Africa
Antigua and Barbuda,09/15/20,95,170.0,North America
Argentina,09/15/20,577338,10.0,South America
Armenia,09/15/20,46119,59.0,Europe
Australia,09/15/20,26778,73.0,Oceania
Austria,09/15/20,34305,67.0,Europe
Azerbaijan,09/15/20,38517,65.0,Europe
Bahrain,09/15/20,61643,51.0,Asia
Bangladesh,09/15/20,341056,15.0,Asia
Barbados,09/15/20,184,165.0,North America
Belarus,09/15/20,74552,46.0,Europe
Belgium,09/15/20,94795,36.0,Europe
Belize,09/15/20,1528,146.0,North America
Benin,09/15/20,2267,137.0,Africa
Bhutan,09/15/20,246,164.0,Asia
Bolivia,09/15/20,128286,28.0,South America
Bosnia and Herzegovina,09/15/20,23929,76.0,Europe
Botswana,09/15/20,2463,134.0,Africa
Brazil,09/15/20,4382263,3.0,South America
Brunei,09/15/20,145,167.0,Asia
Bulgaria,09/15/20,18216,81.0,Europe
Burkina Faso,09/15/20,1733,143.0,Africa
Burundi,09/15/20,472,159.0,Africa
Cabo Verde,09/15/20,4904,116.0,Africa
Cambodia,09/15/20,275,163.0,Asia
Cameroon,09/15/20,20271,79.0,Africa
Canada,09/15/20,141318,26.0,North America
Central African Republic,09/15/20,4772,118.0,Africa
Chad,09/15/20,1087,152.0,Africa
Chile,09/15/20,437983,11.0,South America
China,09/15/20,90235,39.0,Asia
Colombia,09/15/20,728590,6.0,South America
Comoros,09/15/20,467,160.0,Africa
Congo (Brazzaville),09/15/20,4934,115.0,
Congo (Kinshasa),09/15/20,10401,93.0,
Costa Rica,09/15/20,58137,52.0,North America
Cote d'Ivoire,09/15/20,19100,80.0,
Croatia,09/15/20,13749,88.0,Europe
Cuba,09/15/20,4803,117.0,North America
Cyprus,09/15/20,1540,145.0,Europe
Czechia,09/15/20,38896,63.0,
Denmark,09/15/20,21013,78.0,Europe
Djibouti,09/15/20,5396,110.0,Africa
Dominica,09/15/20,24,175.0,North America
Dominican Republic,09/15/20,104803,32.0,North America
Ecuador,09/15/20,119553,30.0,South America
Egypt,09/15/20,101340,34.0,Africa
El Salvador,09/15/20,27088,72.0,North America
Equatorial Guinea,09/15/20,5000,113.0,Africa
Estonia,09/15/20,2722,131.0,Europe
Eswatini,09/15/20,5128,111.0,
Ethiopia,09/15/20,65486,48.0,Africa
Fiji,09/15/20,32,172.0,Oceania
Finland,09/15/20,8725,99.0,Europe
France,09/15/20,435741,12.0,Europe
Gabon,09/15/20,8654,100.0,Africa
Georgia,09/15/20,2562,133.0,Europe
Germany,09/15/20,265014,22.0,Europe
Ghana,09/15/20,45655,60.0,Africa
Greece,09/15/20,13730,89.0,Europe
Grenada,09/15/20,24,176.0,North America
Guatemala,09/15/20,82684,42.0,North America
Guinea,09/15/20,10111,94.0,Africa
Guinea-Bissau,09/15/20,2275,136.0,Africa
Guyana,09/15/20,1958,140.0,South America
Haiti,09/15/20,8493,101.0,North America
Holy See,09/15/20,12,177.0,
Honduras,09/15/20,68620,47.0,North America
Hungary,09/15/20,13879,86.0,Europe
Iceland,09/15/20,2174,138.0,Europe
India,09/15/20,5020359,2.0,Asia
Indonesia,09/15/20,225030,23.0,Asia
Iran,09/15/20,407353,13.0,Asia
Iraq,09/15/20,298702,18.0,Asia
Ireland,09/15/20,31549,70.0,Europe
Israel,09/15/20,166564,24.0,Asia
Italy,09/15/20,289990,20.0,Europe
Jamaica,09/15/20,4042,121.0,North America
Japan,09/15/20,76446,44.0,Asia
Jordan,09/15/20,3677,123.0,Asia
Kazakhstan,09/15/20,136586,27.0,Asia
Kenya,09/15/20,36301,66.0,Africa
Kiribati,09/15/20,0,178.0,Oceania
"Korea, South",09/15/20,22504,77.0,Asia
Kosovo,09/15/20,14763,84.0,
Kuwait,09/15/20,96301,35.0,Asia
Kyrgyzstan,09/15/20,44999,61.0,Asia
Latvia,09/15/20,1482,147.0,Europe
Lebanon,09/15/20,25449,74.0,Asia
Lesotho,09/15/20,1327,149.0,Africa
Liberia,09/15/20,1327,150.0,Africa
Libya,09/15/20,24144,75.0,Africa
Liechtenstein,09/15/20,111,169.0,Europe
Lithuania,09/15/20,3392,126.0,Europe
Luxembourg,09/15/20,7284,105.0,Europe
Madagascar,09/15/20,15803,83.0,Africa
Malawi,09/15/20,5701,109.0,Africa
Malaysia,09/15/20,9969,95.0,Asia
Maldives,09/15/20,9328,97.0,Asia
Mali,09/15/20,2940,130.0,Africa
Malta,09/15/20,2454,135.0,Europe
Marshall Islands,09/15/20,0,179.0,Oceania
Mauritania,09/15/20,7319,104.0,Africa
Mauritius,09/15/20,365,161.0,Africa
Mexico,09/15/20,676487,7.0,North America
Moldova,09/15/20,43734,62.0,Europe
Monaco,09/15/20,178,166.0,Europe
Mongolia,09/15/20,311,162.0,Asia
Montenegro,09/15/20,7061,106.0,Europe
Morocco,09/15/20,90324,38.0,Africa
Mozambique,09/15/20,5713,108.0,Africa
Namibia,09/15/20,9901,96.0,Africa
Nepal,09/15/20,56788,54.0,Asia
Netherlands,09/15/20,88673,40.0,Europe
New Zealand,09/15/20,1802,142.0,Oceania
Nicaragua,09/15/20,4961,114.0,North America
Niger,09/15/20,1182,151.0,Africa
Nigeria,09/15/20,56478,55.0,Africa
North Macedonia,09/15/20,15925,82.0,
Norway,09/15/20,12393,91.0,Europe
Oman,09/15/20,90660,37.0,Asia
Pakistan,09/15/20,303089,17.0,Asia
Palau,09/15/20,0,180.0,Oceania
Panama,09/15/20,102832,33.0,North America
Papua New Guinea,09/15/20,511,156.0,Oceania
Paraguay,09/15/20,29298,71.0,South America
Peru,09/15/20,733860,5.0,South America
Philippines,09/15/20,269407,21.0,Asia
Poland,09/15/20,75134,45.0,Europe
Portugal,09/15/20,65021,49.0,Europe
Qatar,09/15/20,122214,29.0,Asia
Romania,09/15/20,105298,31.0,Europe
Russia,09/15/20,1069873,4.0,Asia
Rwanda,09/15/20,4624,120.0,Africa
Saint Lucia,09/15/20,27,173.0,North America
Saint Vincent and the Grenadines,09/15/20,64,171.0,North America
Samoa,09/15/20,0,181.0,Oceania
San Marino,09/15/20,723,155.0,Europe
Sao Tome and Principe,09/15/20,907,154.0,Africa
Saudi Arabia,09/15/20,326930,16.0,Asia
Senegal,09/15/20,14529,85.0,Africa
Serbia,09/15/20,32511,68.0,Europe
Seychelles,09/15/20,140,168.0,Africa
Sierra Leone,09/15/20,2126,139.0,Africa
Singapore,09/15/20,57488,53.0,Asia
Slovakia,09/15/20,5768,107.0,Europe
Slovenia,09/15/20,3831,122.0,Europe
Solomon Islands,09/15/20,0,182.0,Oceania
Somalia,09/15/20,3390,127.0,Africa
South Africa,09/15/20,651521,8.0,Africa
South Sudan,09/15/20,2592,132.0,Africa
Spain,09/15/20,603167,9.0,Europe
Sri Lanka,09/15/20,3271,128.0,Asia
Sudan,09/15/20,13535,90.0,Africa
Suriname,09/15/20,4625,119.0,South America
Sweden,09/15/20,87345,41.0,Europe
Switzerland,09/15/20,47751,58.0,Europe
Taiwan*,09/15/20,499,158.0,
Tajikistan,09/15/20,9129,98.0,Asia
Tanzania,09/15/20,509,157.0,Africa
Thailand,09/15/20,3480,125.0,Asia
Timor-Leste,09/15/20,27,174.0,
Togo,09/15/20,1595,144.0,Africa
Trinidad and Tobago,09/15/20,3223,129.0,North America
Tunisia,09/15/20,7623,102.0,Africa
Turkey,09/15/20,294620,19.0,Asia
US,09/15/20,6596920,1.0,North America
Uganda,09/15/20,5123,112.0,Africa
Ukraine,09/15/20,163678,25.0,Europe
United Arab Emirates,09/15/20,80940,43.0,Asia
United Kingdom,09/15/20,376672,14.0,Europe
Uruguay,09/15/20,1827,141.0,South America
Uzbekistan,09/15/20,48429,57.0,Asia
Vanuatu,09/15/20,0,183.0,Oceania
Venezuela,09/15/20,62655,50.0,South America
Vietnam,09/15/20,1063,153.0,Asia
West Bank and Gaza,09/15/20,32250,69.0,
Zambia,09/15/20,13819,87.0,Africa
Zimbabwe,09/15/20,7576,103.0,Africa
Afghanistan,09/16/20,38855,64.0,Asia
Albania,09/16/20,11816,92.0,Europe
Algeria,09/16/20,48966,57.0,Africa
Andorra,09/16/20,1483,148.0,Europe
Angola,09/16/20,3675,124.0,Africa
Antigua and Barbuda,09/16/20,95,170.0,North America
Argentina,09/16/20,589012,10.0,South America
Armenia,09/16/20,46376,59.0,Europe
Australia,09/16/20,26813,73.0,Oceania
Austria,09/16/20,35073,67.0,Europe
Azerbaijan,09/16/20,38658,65.0,Europe
Bahrain,09/16/20,62484,51.0,Asia
Bangladesh,09/16/20,342671,15.0,Asia
Barbados,09/16/20,185,165.0,North America
Belarus,09/16/20,74763,46.0,Europe
Belgium,09/16/20,95948,36.0,Europe
Belize,09/16/20,1536,146.0,North America
Benin,09/16/20,2280,136.0,Africa
Bhutan,09/16/20,246,164.0,Asia
Bolivia,09/16/20,128872,28.0,South America
Bosnia and Herzegovina,09/16/20,24211,76.0,Europe
Botswana,09/16/20,2463,135.0,Africa
Brazil,09/16/20,4419083,3.0,South America
Brunei,09/16/20,145,167.0,Asia
Bulgaria,09/16/20,18390,81.0,Europe
Burkina Faso,09/16/20,1748,143.0,Africa
Burundi,09/16/20,472,159.0,Africa
Cabo Verde,09/16/20,4978,114.0,Africa
Cambodia,09/16/20,275,163.0,Asia
Cameroon,09/16/20,20303,79.0,Africa
Canada,09/16/20,142270,26.0,North America
Central African Republic,09/16/20,4782,118.0,Africa
Chad,09/16/20,1090,152.0,Africa
Chile,09/16/20,439287,12.0,South America
China,09/16/20,90253,40.0,Asia
Colombia,09/16/20,736377,6.0,South America
Comoros,09/16/20,467,160.0,Africa
Congo (Brazzaville),09/16/20,4934,116.0,
Congo (Kinshasa),09/16/20,10414,93.0,
Costa Rica,09/16/20,59516,52.0,North America
Cote d'Ivoire,09/16/20,19132,80.0,
Croatia,09/16/20,14029,88.0,Europe
Cuba,09/16/20,4876,117.0,North America
Cyprus,09/16/20,1548,145.0,Europe
Czechia,09/16/20,41032,63.0,
Denmark,09/16/20,21013,78.0,Europe
Djibouti,09/16/20,5399,110.0,Africa
Dominica,09/16/20,24,175.0,North America
Dominican Republic,09/16/20,105521,32.0,North America
Ecuador,09/16/20,121525,30.0,South America
Egypt,09/16/20,101500,34.0,Africa
El Salvador,09/16/20,27163,72.0,North America
Equatorial Guinea,09/16/20,5000,113.0,Africa
Estonia,09/16/20,2756,132.0,Europe
Eswatini,09/16/20,5155,112.0,
Ethiopia,09/16/20,66224,48.0,Africa
Fiji,09/16/20,32,172.0,Oceania
Finland,09/16/20,8750,99.0,Europe
France,09/16/20,445932,11.0,Europe
Gabon,09/16/20,8678,100.0,Africa
Georgia,09/16/20,2758,131.0,Europe
Germany,09/16/20,266869,22.0,Europe
Ghana,09/16/20,45655,60.0,Africa
Greece,09/16/20,14041,87.0,Europe
Grenada,09/16/20,24,176.0,North America
Guatemala,09/16/20,82924,42.0,North America
Guinea,09/16/20,10154,94.0,Africa
Guinea-Bissau,09/16/20,2275,137.0,Africa
Guyana,09/16/20,1958,140.0,South America
Haiti,09/16/20,8499,101.0,North America
Holy See,09/16/20,12,177.0,
Honduras,09/16/20,69660,47.0,North America
Hungary,09/16/20,14460,86.0,Europe
Iceland,09/16/20,2189,138.0,Europe
India,09/16/20,5118253,2.0,Asia
Indonesia,09/16/20,228993,23.0,Asia
Iran,09/16/20,410334,13.0,Asia
Iraq,09/16/20,303059,18.0,Asia
Ireland,09/16/20,31799,70.0,Europe
Israel,09/16/20,171138,24.0,Asia
Italy,09/16/20,291442,20.0,Europe
Jamaica,09/16/20,4164,121.0,North America
Japan,09/16/20,76997,44.0,Asia
Jordan,09/16/20,3852,123.0,Asia
Kazakhstan,09/16/20,137058,27.0,Asia
Kenya,09/16/20,36301,66.0,Africa
Kiribati,09/16/20,0,178.0,Oceania
"Korea, South",09/16/20,22657,77.0,Asia
Kosovo,09/16/20,14839,84.0,
Kuwait,09/16/20,96999,35.0,Asia
Kyrgyzstan,09/16/20,45072,61.0,Asia
Latvia,09/16/20,1486,147.0,Europe
Lebanon,09/16/20,26083,74.0,Asia
Lesotho,09/16/20,1327,150.0,Africa
Liberia,09/16/20,1332,149.0,Africa
Libya,09/16/20,24936,75.0,Africa
Liechtenstein,09/16/20,111,169.0,Europe
Lithuania,09/16/20,3437,126.0,Europe
Luxembourg,09/16/20,7394,104.0,Europe
Madagascar,09/16/20,15871,83.0,Africa
Malawi,09/16/20,5704,109.0,Africa
Malaysia,09/16/20,10031,95.0,Asia
Maldives,09/16/20,9427,97.0,Asia
Mali,09/16/20,2966,130.0,Africa
Malta,09/16/20,2560,134.0,Europe
Marshall Islands,09/16/20,0,179.0,Oceania
Mauritania,09/16/20,7332,105.0,Africa
Mauritius,09/16/20,365,161.0,Africa
Mexico,09/16/20,680931,7.0,North America
Moldova,09/16/20,44361,62.0,Europe
Monaco,09/16/20,181,166.0,Europe
Mongolia,09/16/20,311,162.0,Asia
Montenegro,09/16/20,7291,106.0,Europe
Morocco,09/16/20,92016,37.0,Africa
Mozambique,09/16/20,5994,107.0,Africa
Namibia,09/16/20,9964,96.0,Africa
Nepal,09/16/20,58327,53.0,Asia
Netherlands,09/16/20,90425,39.0,Europe
New Zealand,09/16/20,1809,142.0,Oceania
Nicaragua,09/16/20,4961,115.0,North America
Niger,09/16/20,1182,151.0,Africa
Nigeria,09/16/20,56604,55.0,Africa
North Macedonia,09/16/20,16088,82.0,
Norway,09/16/20,12498,91.0,Europe
Oman,09/16/20,91196,38.0,Asia
Pakistan,09/16/20,303634,17.0,Asia
Palau,09/16/20,0,180.0,Oceania
Panama,09/16/20,103466,33.0,North America
Papua New Guinea,09/16/20,516,156.0,Oceania
Paraguay,09/16/20,30419,71.0,South America
Peru,09/16/20,738020,5.0,South America
Philippines,09/16/20,272934,21.0,Asia
Poland,09/16/20,75734,45.0,Europe
Portugal,09/16/20,65626,49.0,Europe
Qatar,09/16/20,122449,29.0,Asia
Romania,09/16/20,107011,31.0,Europe
Russia,09/16/20,1075485,4.0,Asia
Rwanda,09/16/20,4634,120.0,Africa
Saint Lucia,09/16/20,27,173.0,North America
Saint Vincent and the Grenadines,09/16/20,64,171.0,North America
Samoa,09/16/20,0,181.0,Oceania
San Marino,09/16/20,723,155.0,Europe
Sao Tome and Principe,09/16/20,907,154.0,Africa
Saudi Arabia,09/16/20,327551,16.0,Asia
Senegal,09/16/20,14568,85.0,Africa
Serbia,09/16/20,32613,69.0,Europe
Seychelles,09/16/20,140,168.0,Africa
Sierra Leone,09/16/20,2133,139.0,Africa
Singapore,09/16/20,57514,54.0,Asia
Slovakia,09/16/20,5860,108.0,Europe
Slovenia,09/16/20,3954,122.0,Europe
Solomon Islands,09/16/20,0,182.0,Oceania
Somalia,09/16/20,3390,127.0,Africa
South Africa,09/16/20,653444,8.0,Africa
South Sudan,09/16/20,2594,133.0,Africa
Spain,09/16/20,614360,9.0,Europe
Sri Lanka,09/16/20,3271,129.0,Asia
Sudan,09/16/20,13535,90.0,Africa
Suriname,09/16/20,4645,119.0,South America
Sweden,09/16/20,87575,41.0,Europe
Switzerland,09/16/20,48265,58.0,Europe
Taiwan*,09/16/20,500,158.0,
Tajikistan,09/16/20,9171,98.0,Asia
Tanzania,09/16/20,509,157.0,Africa
Thailand,09/16/20,3490,125.0,Asia
Timor-Leste,09/16/20,27,174.0,
Togo,09/16/20,1608,144.0,Africa
Trinidad and Tobago,09/16/20,3327,128.0,North America
Tunisia,09/16/20,8100,102.0,Africa
Turkey,09/16/20,296391,19.0,Asia
US,09/16/20,6635950,1.0,North America
Uganda,09/16/20,5266,111.0,Africa
Ukraine,09/16/20,166694,25.0,Europe
United Arab Emirates,09/16/20,81782,43.0,Asia
United Kingdom,09/16/20,380679,14.0,Europe
Uruguay,09/16/20,1856,141.0,South America
Uzbekistan,09/16/20,49015,56.0,Asia
Vanuatu,09/16/20,0,183.0,Oceania
Venezuela,09/16/20,63416,50.0,South America
Vietnam,09/16/20,1063,153.0,Asia
West Bank and Gaza,09/16/20,33006,68.0,
Zambia,09/16/20,13887,89.0,Africa
Zimbabwe,09/16/20,7598,103.0,Africa
Afghanistan,09/17/20,38872,64.0,Asia
Albania,09/17/20,11948,92.0,Europe
Algeria,09/17/20,49194,57.0,Africa
Andorra,09/17/20,1483,148.0,Europe
Angola,09/17/20,3789,124.0,Africa
Antigua and Barbuda,09/17/20,95,170.0,North America
Argentina,09/17/20,601713,10.0,South America
Armenia,09/17/20,46671,59.0,Europe
Australia,09/17/20,26861,73.0,Oceania
Austria,09/17/20,35853,67.0,Europe
Azerbaijan,09/17/20,38777,65.0,Europe
Bahrain,09/17/20,63189,51.0,Asia
Bangladesh,09/17/20,344264,15.0,Asia
Barbados,09/17/20,185,166.0,North America
Belarus,09/17/20,74987,46.0,Europe
Belgium,09/17/20,97976,35.0,Europe
Belize,09/17/20,1567,145.0,North America
Benin,09/17/20,2280,136.0,Africa
Bhutan,09/17/20,246,164.0,Asia
